session_id;stem;folder;activity_type;cp;weight;duration_sec;avg_power_ratio;max_power_ratio;avg_30_ratio;avg_60_ratio;pct_above_cp;start_ratio;end_ratio;effort_window_seconds;effort_min_cp_pct;effort_merge_pct;trim_window;extend_window;trim_start_power_ratio;trim_end_power_ratio;extend_before_power_ratio;extend_after_power_ratio;valley_count;valley_max_dur_sec;valley_time_ratio;overlap_count;max_overlap_ratio;contains_other_count;is_contained_by_other;gold_overlap_count;keep_label;start_delta_sec;end_delta_sec
86193d82-fa95-4ddf-ac20-70c2c8bf075b;i138874732_Giro_della_Castellania;data\archive\Castellania 2026\CLA;road;250.0;64.0;119.0;1.1414333333333333;1.412;1.13953608815427;1.1270055096418734;0.8512396694214877;0.9341397849462365;0.9502688172043011;60.0;100.0;15.0;10.0;15.0;0.9216482200741757;0.8575183249131209;1.125135064100692;0.47729462955932594;1.0;1.0;0.008264462809917356;1.0;0.008264462809917356;0.0;0.0;1.0;1;-53.0;-3.0
86193d82-fa95-4ddf-ac20-70c2c8bf075b;i138874732_Giro_della_Castellania;data\archive\Castellania 2026\CLA;road;250.0;64.0;299.0;1.0820266666666667;1.832;1.079922401006823;1.0717215597817664;0.65;0.9596774193548387;1.0;60.0;100.0;15.0;10.0;15.0;0.9759463722397477;0.7615339116719243;0.7435429810725552;0.0;3.0;3.0;0.02;0.0;0.0;0.0;0.0;1.0;1;1.0;-3.0
49cbaa8f-76eb-4a51-b6c1-3aaeaaf9491b;Castellania;data\archive\Castellania 2026\OM;road;250.0;60.0;434.0;1.1163770114942528;2.728;1.1099103975535167;1.1036743119266055;0.7087155963302753;0.0821917808219178;0.14178082191780822;60.0;100.0;15.0;10.0;15.0;0.9452004019570697;0.9541579493599988;0.5539347313971302;0.7431181325469911;22.0;6.0;0.08944954128440367;0.0;0.0;0.0;0.0;1.0;1;5.0;-1.0
49cbaa8f-76eb-4a51-b6c1-3aaeaaf9491b;Castellania;data\archive\Castellania 2026\OM;road;250.0;60.0;59.0;1.0848666666666666;1.652;1.0496480874316942;0.9688950819672131;0.7049180327868853;0.15616438356164383;0.1643835616438356;60.0;100.0;15.0;10.0;15.0;0.9261967676519388;1.1219811958458799;0.5921465003379832;0.6157438702144657;2.0;1.0;0.03278688524590164;0.0;0.0;0.0;0.0;1.0;1;0.0;10.0
49cbaa8f-76eb-4a51-b6c1-3aaeaaf9491b;Castellania;data\archive\Castellania 2026\OM;road;250.0;60.0;84.0;1.1017411764705882;1.604;1.060796899224806;1.0165286821705428;0.7209302325581395;0.17534246575342466;0.18698630136986302;60.0;100.0;15.0;10.0;15.0;0.9036605159747139;0.9791773449513069;0.7198302864627827;0.41631072384532153;6.0;3.0;0.10465116279069768;0.0;0.0;0.0;0.0;1.0;1;2.0;0.0
49cbaa8f-76eb-4a51-b6c1-3aaeaaf9491b;Castellania;data\archive\Castellania 2026\OM;road;250.0;60.0;274.0;1.0689018181818182;1.856;1.0558652173913041;1.0440971014492755;0.6702898550724637;0.2691780821917808;0.30684931506849317;60.0;100.0;15.0;10.0;15.0;1.0766189938356443;1.0687604610339243;0.521407414463329;0.7142533146452207;16.0;3.0;0.10144927536231885;0.0;0.0;0.0;0.0;1.0;1;1.0;5.0
49cbaa8f-76eb-4a51-b6c1-3aaeaaf9491b;Castellania;data\archive\Castellania 2026\OM;road;250.0;60.0;139.0;1.2387714285714284;2.924;1.1915186761229313;1.160514893617021;0.75177304964539;0.3863013698630137;0.4054794520547945;60.0;100.0;15.0;10.0;15.0;1.3345480545240678;1.038125331549692;0.526758462685764;0.34313567205603096;7.0;8.0;0.19148936170212766;0.0;0.0;0.0;0.0;1.0;1;49.0;3.0
49cbaa8f-76eb-4a51-b6c1-3aaeaaf9491b;Castellania;data\archive\Castellania 2026\OM;road;250.0;60.0;19.0;1.2635999999999998;2.48;1.0662984126984125;0.7334063492063493;0.6666666666666666;0.4136986301369863;0.41643835616438357;60.0;100.0;15.0;10.0;15.0;1.113960113960114;0.7983539094650206;0.33153951672470194;0.4619605360346102;3.0;2.0;0.23809523809523808;0.0;0.0;0.0;0.0;1.0;1;-2.0;2.0
49cbaa8f-76eb-4a51-b6c1-3aaeaaf9491b;Castellania;data\archive\Castellania 2026\OM;road;250.0;60.0;69.0;1.2617142857142858;2.904;1.1742760563380281;1.103017840375587;0.6197183098591549;0.4246575342465753;0.43424657534246575;60.0;100.0;15.0;10.0;15.0;1.2658967391304348;0.9932518115942028;0.43454106280193233;0.36268115942028983;9.0;5.0;0.2676056338028169;0.0;0.0;0.0;0.0;1.0;1;5.0;2.0
49cbaa8f-76eb-4a51-b6c1-3aaeaaf9491b;Castellania;data\archive\Castellania 2026\OM;road;250.0;60.0;19.0;1.7342;3.068;1.3076253968253968;0.9491428571428571;0.6666666666666666;0.4452054794520548;0.44794520547945205;60.0;100.0;15.0;10.0;15.0;0.8889401453119593;1.0266405258909008;0.23111521162495674;0.3324491600353669;2.0;5.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0
